#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -0.8. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
617 0.000 0.000 0.000 0.000 0.000 0.000 1.504 1.706 1.066 1.258 0.719 1.113 2 8.21 0.32 -0.57 0.48 -1.66 0.34
618 0.000 0.000 0.000 0.000 0.000 0.000 0.403 0.460 0.567 0.278 0.375 0.442 2 7.84 0.30 -0.52 0.29 -1.60 0.35
619 0.000 0.000 0.000 0.000 0.000 0.000 0.866 0.641 1.555 1.076 0.548 0.696 2 8.18 0.32 -0.41 0.25 -1.41 0.32
620 0.000 0.000 0.000 0.000 0.000 0.000 0.619 76345661841.681 1.760 3.938 1.008 2.506 2 8.02 0.43 -0.43 0.37 -1.39 0.01
621 0.000 0.000 0.000 0.000 0.000 0.000 1.132 0.587 0.590 0.309 0.309 0.249 2 7.87 0.30 -0.49 0.33 -1.94 0.24
622 0.000 0.000 0.000 0.000 0.000 0.000 1.048 0.583 1.115 0.610 0.256 0.348 2 7.99 0.33 -0.26 0.39 -1.79 0.23
623 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.080 1.883 1.974 0.252 0.413 2 8.02 0.33 -0.28 0.26 -1.05 0.18
624 0.000 0.000 0.000 0.000 0.000 0.000 0.231 33.902 1.283 0.373 0.136 0.177 2 8.20 0.43 -0.25 0.31 -1.74 0.09
625 0.000 0.000 0.000 0.000 0.000 0.000 0.055 0.012 2.037 0.504 0.330 0.135 2 7.92 0.21 -0.17 0.20 -0.95 0.07
626 0.000 0.000 0.000 0.000 0.000 0.000 0.464 0.243 1.951 0.661 0.314 0.147 2 7.97 0.29 -0.19 0.17 -1.45 0.25
627 0.000 0.000 0.000 0.000 0.000 0.000 0.855 0.424 1.550 0.690 0.255 0.230 2 7.98 0.31 -0.25 0.26 -1.65 0.20
628 0.000 0.000 0.000 0.000 0.000 0.000 0.717 0.291 1.496 0.483 0.229 0.194 2 7.99 0.30 -0.20 0.24 -1.68 0.22
629 0.000 0.000 0.000 0.000 0.000 0.000 0.025 0.005 0.973 0.274 0.158 0.131 2 7.68 0.22 -0.21 0.24 -0.94 0.08
630 0.000 0.000 0.000 0.000 0.000 0.000 -0.545 4.172 -1.996 1.189 -0.198 0.374 3 8.58 0.12 -0.79 0.37 -2.01 0.14
631 0.000 0.000 0.000 0.000 0.000 0.000 0.693 0.382 1.179 0.555 0.399 0.417 2 7.93 0.29 -0.40 0.33 -1.62 0.27
632 0.000 0.000 0.000 0.000 0.000 0.000 -0.005 0.003 -0.972 0.625 -0.355 0.398 3 8.39 0.27 -1.01 0.45 -1.55 0.14
633 0.000 0.000 0.000 0.000 0.000 0.000 2.555 1.043 1.859 0.817 0.391 0.397 2 8.19 0.27 -0.35 0.32 -1.84 0.21
634 0.000 0.000 0.000 0.000 0.000 0.000 2.257 2.846 1.541 2.020 0.582 0.901 2 8.29 0.31 -0.39 0.34 -1.66 0.29
635 0.000 0.000 0.000 0.000 0.000 0.000 1.449 73.800 0.860 0.455 0.305 0.513 2 8.15 0.46 -0.43 0.28 -1.73 0.10
636 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 8.01 0.32 -0.67 0.50 -1.65 0.29
637 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 8.00 0.32 -0.66 0.48 -1.68 0.32
638 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 7.88 0.30 -0.36 0.26 -1.68 0.29
639 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.57 0.25 -0.89 0.44 -1.74 0.30
640 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.65 0.20 -0.99 0.57 -1.67 0.30
641 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.55 0.27 -0.90 0.47 -1.66 0.22
642 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.60 0.25 -0.96 0.50 -1.70 0.33
643 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.59 0.25 -0.97 0.49 -1.55 0.18
644 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.59 0.24 -0.80 0.54 -1.48 0.17
645 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.59 0.25 -1.10 0.48 -1.55 0.14
646 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.60 0.24 -0.78 0.51 -1.45 0.13
647 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.57 0.23 -1.18 0.42 -1.47 0.15
648 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.58 0.24 -0.80 0.53 -1.45 0.22
649 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.65 0.17 -0.93 0.42 -1.52 0.21
650 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.62 0.22 -1.10 0.54 -1.51 0.15
651 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.47 0.29 -1.20 0.52 -1.51 0.28
652 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.49 0.26 -1.18 0.48 -1.48 0.34
653 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.53 0.27 -1.23 0.47 -1.53 0.30
654 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.31 0.34 -1.02 0.58 -1.57 0.41
655 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.30 0.33 -1.02 0.66 -1.54 0.30
656 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.51 0.24 -1.08 0.54 -1.67 0.37
657 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.28 -1.26 0.49 -1.49 0.29
658 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.48 0.26 -1.23 0.64 -1.51 0.30
659 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.54 0.27 -1.48 0.42 -1.40 0.22
660 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.35 0.29 -0.85 0.44 -1.59 0.36
661 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.30 0.31 -0.75 0.55 -1.71 0.27
662 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.18 0.35 -0.69 0.45 -1.64 0.30
663 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.25 0.33 -0.75 0.59 -1.70 0.34
664 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.956 1.677 2 8.26 0.33 -0.82 0.46 -1.63 0.35
665 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 0.944 1.637 2 8.31 0.37 -1.10 0.40 -1.71 0.36
666 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 0.944 1.637 2 8.38 0.30 -1.04 0.46 -1.81 0.32
667 0.000 0.000 0.000 0.000 0.000 0.000 0.890 0.529 1.162 0.631 0.639 0.769 2 8.01 0.28 -0.45 0.33 -1.57 0.26
668 0.000 0.000 0.000 0.000 0.000 0.000 1.622 1.029 0.703 0.484 0.594 0.753 2 8.18 0.30 -0.77 0.36 -1.74 0.34
669 0.000 0.000 0.000 0.000 0.000 0.000 2.016 0.949 1.241 0.689 0.426 0.515 2 8.17 0.27 -0.47 0.25 -1.83 0.27
670 0.000 0.000 0.000 0.000 0.000 0.000 2.650 2.537 4.124 3.900 1.192 1.347 2 8.52 0.22 -0.44 0.44 -1.68 0.28
671 0.000 0.000 0.000 0.000 0.000 0.000 0.859 0.492 0.874 0.481 0.325 0.272 2 7.85 0.27 -0.34 0.24 -1.75 0.31
672 0.000 0.000 0.000 0.000 0.000 0.000 1.927 0.876 1.830 0.818 0.423 0.335 2 7.97 0.25 -0.18 0.15 -1.84 0.20
673 0.000 0.000 0.000 0.000 0.000 0.000 0.990 0.401 1.587 0.554 0.191 0.251 2 8.11 0.33 -0.35 0.32 -1.75 0.18
674 0.000 0.000 0.000 0.000 0.000 0.000 0.768 0.411 1.173 0.581 0.262 0.201 2 7.86 0.29 -0.23 0.22 -1.66 0.32
675 0.000 0.000 0.000 0.000 0.000 0.000 0.649 0.272 1.571 0.526 0.238 0.111 2 7.92 0.30 -0.15 0.15 -1.62 0.19
676 0.000 0.000 0.000 0.000 0.000 0.000 1.975 0.670 1.682 0.558 0.250 0.116 2 7.94 0.27 -0.11 0.12 -1.90 0.13
677 0.000 0.000 0.000 0.000 0.000 0.000 0.513 0.223 1.104 0.381 0.164 0.141 2 7.80 0.32 -0.22 0.25 -1.70 0.18
678 0.000 0.000 0.000 0.000 0.000 0.000 1.738 1.767 3.147 1.575 0.421 0.391 2 8.38 0.24 -0.27 0.28 -1.65 0.33
679 0.000 0.000 0.000 0.000 0.000 0.000 0.437 0.283 2.060 0.734 0.245 0.212 2 8.07 0.30 -0.26 0.29 -1.45 0.17
680 0.000 0.000 0.000 0.000 0.000 0.000 0.706 0.299 1.382 0.489 0.273 0.276 2 7.92 0.27 -0.21 0.20 -1.62 0.21
681 0.000 0.000 0.000 0.000 0.000 0.000 -4.537 17.034 -4.605 17.245 -1.267 4.893 3 8.91 0.09 -0.74 0.37 -1.51 0.24
682 0.000 0.000 0.000 0.000 0.000 0.000 0.285 501189.318 2.192 1.215 0.567 0.616 2 8.01 0.44 -0.29 0.29 -1.38 0.03
683 0.000 0.000 0.000 0.000 0.000 0.000 -2.483 4.706 -2.847 5.388 -0.597 1.255 3 8.78 0.16 -0.79 0.41 -1.64 0.32
684 0.000 0.000 0.000 0.000 0.000 0.000 2.257 2.846 1.541 2.020 0.582 0.901 2 8.30 0.30 -0.35 0.24 -1.72 0.29
685 0.000 0.000 0.000 0.000 0.000 0.000 1.687 284.952 1.158 0.786 0.489 0.532 2 8.13 0.46 -0.39 0.27 -1.62 0.06
686 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 3.612 10.919 2 8.60 0.19 -0.50 0.32 -1.43 0.12
687 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 13.054 33.639 2 8.58 0.23 -0.85 0.52 -1.45 0.10
688 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.974 13.879 2 8.61 0.22 -1.24 0.56 -1.59 0.26
689 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.63 0.22 -1.10 0.55 -1.56 0.32
690 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.50 0.32 -0.84 0.53 -1.70 0.32
691 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.64 0.19 -0.91 0.57 -1.56 0.32
692 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.51 0.31 -0.65 0.44 -1.65 0.27
693 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 6.095 27.234 2 8.62 0.21 -0.84 0.46 -1.52 0.18
694 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 6.095 27.234 2 8.58 0.25 -0.97 0.53 -1.51 0.17
695 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.62 0.21 -0.92 0.49 -1.49 0.11
696 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.60 0.24 -0.94 0.51 -1.56 0.19
697 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.61 0.25 -1.05 0.47 -1.45 0.20
698 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.64 0.19 -1.00 0.47 -1.47 0.12
699 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 2.655 12.865 2 8.60 0.22 -0.77 0.34 -1.54 0.24
700 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 2.655 12.865 2 8.60 0.24 -0.76 0.47 -1.52 0.29
701 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.41 0.30 -1.09 0.46 -1.45 0.33
702 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.48 0.30 -1.20 0.51 -1.52 0.33
703 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.32 0.35 -1.16 0.54 -1.57 0.36
704 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.38 0.32 -1.16 0.45 -1.60 0.34
705 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.30 -1.26 0.49 -1.55 0.38
706 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.43 0.31 -1.14 0.46 -1.56 0.34
707 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.30 -1.21 0.48 -1.52 0.34
708 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.49 0.28 -1.39 0.46 -1.47 0.28
709 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.50 0.26 -1.48 0.40 -1.41 0.25
710 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.385 2.356 2 8.48 0.25 -1.16 0.48 -1.63 0.29
711 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.43 0.26 -1.04 0.42 -1.68 0.27
712 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.36 0.30 -0.86 0.50 -1.66 0.37
713 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.28 0.32 -0.72 0.46 -1.73 0.31
714 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.133 1.837 2 8.40 0.29 -1.06 0.52 -1.55 0.35
715 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 1.118 1.790 2 8.37 0.31 -1.02 0.51 -1.70 0.29
716 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 2.056 3.100 2 8.31 0.34 -1.03 0.55 -1.53 0.39
717 0.000 0.000 0.000 0.000 0.000 0.000 0.890 0.529 1.162 0.631 1.229 0.798 2 8.25 0.26 -0.74 0.39 -1.32 0.25
718 0.000 0.000 0.000 0.000 0.000 0.000 6.214 7.257 2.327 2.867 2.570 3.242 2 8.56 0.27 -0.80 0.47 -1.77 0.27
719 0.000 0.000 0.000 0.000 0.000 0.000 2.016 0.949 1.241 0.689 0.690 0.587 2 8.10 0.28 -0.39 0.28 -1.80 0.26
720 0.000 0.000 0.000 0.000 0.000 0.000 0.247 0.218 0.865 0.471 0.453 0.394 2 7.87 0.29 -0.40 0.25 -1.34 0.22
721 0.000 0.000 0.000 0.000 0.000 0.000 0.576 0.375 1.228 0.605 0.349 0.282 2 7.93 0.30 -0.37 0.25 -1.40 0.28
722 0.000 0.000 0.000 0.000 0.000 0.000 0.848 0.407 1.638 0.656 0.501 0.331 2 8.02 0.30 -0.27 0.25 -1.64 0.26
723 0.000 0.000 0.000 0.000 0.000 0.000 0.141 0.020 0.863 0.167 0.279 0.158 2 7.67 0.23 -0.24 0.17 -1.27 0.13
724 0.000 0.000 0.000 0.000 0.000 0.000 1.489 0.598 2.074 0.727 0.388 0.266 2 8.11 0.24 -0.16 0.16 -1.77 0.17
725 0.000 0.000 0.000 0.000 0.000 0.000 0.361 0.245 1.647 0.571 0.294 0.200 2 8.05 0.27 -0.26 0.28 -1.30 0.24
726 0.000 0.000 0.000 0.000 0.000 0.000 7.993 11.917 15.615 23.044 1.902 2.877 2 8.63 0.17 -0.40 0.40 -1.54 0.18
727 0.000 0.000 0.000 0.000 0.000 0.000 1.156 0.681 2.521 1.332 0.675 0.443 2 8.15 0.30 -0.27 0.22 -1.56 0.26
728 0.000 0.000 0.000 0.000 0.000 0.000 1.127 0.487 2.179 0.798 0.309 0.139 2 8.05 0.31 -0.14 0.14 -1.72 0.19
729 0.000 0.000 0.000 0.000 0.000 0.000 0.780 0.373 1.779 0.723 0.326 0.156 2 7.92 0.27 -0.16 0.17 -1.62 0.26
730 0.000 0.000 0.000 0.000 0.000 0.000 0.317 526508.255 2.431 1.171 0.433 0.331 2 8.00 0.45 -0.29 0.32 -1.38 0.04
731 0.000 0.000 0.000 0.000 0.000 0.000 0.537 0.480 2.191 0.852 0.429 0.440 2 8.13 0.27 -0.21 0.18 -1.43 0.27
732 0.000 0.000 0.000 0.000 0.000 0.000 1.502 1.073 1.782 1.260 0.856 0.700 2 8.16 0.33 -0.42 0.34 -1.68 0.29
733 0.000 0.000 0.000 0.000 0.000 0.000 0.808 0.546 1.449 0.911 0.266 0.297 2 8.08 0.31 -0.28 0.26 -1.55 0.25
734 0.000 0.000 0.000 0.000 0.000 0.000 2.484 3.509 7.281 9.161 1.202 1.877 2 8.60 0.24 -0.28 0.27 -1.55 0.26
735 0.000 0.000 0.000 0.000 0.000 0.000 1.687 284.952 1.158 0.786 1.346 0.998 2 8.24 0.43 -0.61 0.33 -1.79 0.05
736 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 12.670 32.878 2 8.58 0.23 -0.95 0.49 -1.48 0.05
737 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 13.054 33.639 2 8.54 0.29 -0.75 0.49 -1.45 0.12
738 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.922 0.594 0.686 1.687 1.207 2 8.18 0.33 -0.88 0.43 -1.43 0.37
739 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.583 12.532 2 8.53 0.25 -1.04 0.57 -1.50 0.28
740 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.583 12.532 2 8.58 0.24 -1.34 0.40 -1.57 0.20
741 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.175 11.142 2 8.58 0.23 -1.26 0.54 -1.44 0.21
742 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.175 11.142 2 8.63 0.22 -1.22 0.32 -1.56 0.14
743 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.47 0.27 -1.11 0.52 -1.45 0.34
744 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.44 0.27 -1.15 0.52 -1.50 0.29
745 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.52 0.28 -1.19 0.47 -1.63 0.29
746 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.575 5.423 2 8.50 0.30 -1.22 0.48 -1.57 0.22
747 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.575 5.423 2 8.42 0.32 -1.05 0.43 -1.42 0.27
748 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.46 0.30 -0.91 0.54 -1.67 0.31
749 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.40 0.34 -0.86 0.47 -1.76 0.29
750 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.48 0.29 -1.06 0.49 -1.79 0.32
751 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.33 0.36 -1.19 0.45 -1.45 0.34
752 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.44 0.30 -1.13 0.49 -1.54 0.36
753 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.36 0.34 -1.05 0.51 -1.50 0.34
754 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.38 0.33 -1.02 0.53 -1.61 0.25
755 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.43 0.34 -1.12 0.52 -1.53 0.38
756 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.35 0.38 -1.15 0.47 -1.55 0.38
757 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.36 0.35 -1.14 0.50 -1.53 0.31
758 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.45 0.28 -1.29 0.43 -1.44 0.24
759 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.48 0.31 -1.54 0.39 -1.47 0.24
760 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.385 2.356 2 8.31 0.33 -0.84 0.45 -1.53 0.31
761 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.29 0.32 -0.76 0.45 -1.67 0.29
762 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.853 1.361 2 8.30 0.31 -0.89 0.53 -1.63 0.41
763 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.853 1.361 2 8.39 0.30 -1.07 0.47 -1.54 0.36
764 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.133 1.837 2 8.28 0.34 -0.83 0.56 -1.61 0.30
765 0.000 0.000 0.000 0.000 0.000 0.000 1.388 1.652 0.780 1.056 0.702 0.918 2 8.17 0.31 -0.64 0.40 -1.66 0.33
766 0.000 0.000 0.000 0.000 0.000 0.000 1.388 1.652 0.780 1.056 1.290 1.541 2 8.37 0.27 -0.88 0.38 -1.47 0.37
767 0.000 0.000 0.000 0.000 0.000 0.000 1.301 1.196 0.741 0.750 1.430 1.374 2 8.14 0.31 -0.67 0.44 -1.64 0.33
768 0.000 0.000 0.000 0.000 0.000 0.000 3.006 2.786 1.039 1.073 1.643 1.703 2 8.40 0.32 -0.93 0.43 -1.84 0.22
769 0.000 0.000 0.000 0.000 0.000 0.000 1.225 0.552 0.877 0.407 0.431 0.363 2 7.98 0.28 -0.49 0.32 -1.78 0.22
770 0.000 0.000 0.000 0.000 0.000 0.000 0.869 0.307 0.854 0.289 0.340 0.271 2 7.87 0.28 -0.39 0.22 -1.83 0.25
771 0.000 0.000 0.000 0.000 0.000 0.000 1.128 0.515 1.813 0.599 0.605 0.486 2 8.13 0.27 -0.29 0.24 -1.61 0.22
772 0.000 0.000 0.000 0.000 0.000 0.000 0.753 0.428 1.639 0.784 0.530 0.380 2 8.16 0.28 -0.38 0.38 -1.52 0.21
773 0.000 0.000 0.000 0.000 0.000 0.000 0.728 0.399 2.226 0.924 0.619 0.421 2 8.13 0.28 -0.30 0.28 -1.45 0.27
774 0.000 0.000 0.000 0.000 0.000 0.000 1.421 0.427 1.626 0.423 0.257 0.166 2 7.99 0.28 -0.18 0.21 -1.86 0.15
775 0.000 0.000 0.000 0.000 0.000 0.000 0.618 0.225 1.922 0.454 0.267 0.171 2 8.05 0.27 -0.18 0.26 -1.50 0.15
776 0.000 0.000 0.000 0.000 0.000 0.000 0.880 0.321 1.963 0.585 0.266 0.191 2 8.10 0.29 -0.20 0.19 -1.60 0.20
777 0.000 0.000 0.000 0.000 0.000 0.000 0.965 0.396 1.822 0.637 0.441 0.233 2 7.98 0.25 -0.19 0.22 -1.71 0.25
778 0.000 0.000 0.000 0.000 0.000 0.000 0.728 0.359 2.917 1.172 0.440 0.212 2 8.15 0.33 -0.26 0.25 -1.51 0.16
779 0.000 0.000 0.000 0.000 0.000 0.000 -123.460 7259.863 -126.766 7454.239 -22.285 1310.517 3 8.92 0.03 -0.62 0.26 -1.48 0.00
780 0.000 0.000 0.000 0.000 0.000 0.000 0.648 0.317 1.554 0.515 0.289 0.197 2 8.01 0.27 -0.22 0.24 -1.56 0.22
781 0.000 0.000 0.000 0.000 0.000 0.000 0.613 16.219 1.737 0.616 0.527 0.306 2 8.38 0.32 -0.41 0.30 -1.91 0.20
782 0.000 0.000 0.000 0.000 0.000 0.000 3.645 5.557 5.205 7.842 2.078 3.266 2 8.59 0.26 -0.39 0.29 -1.44 0.28
783 0.000 0.000 0.000 0.000 0.000 0.000 8.090 14.117 9.714 16.807 5.108 9.114 2 8.65 0.17 -0.63 0.49 -1.53 0.17
784 0.000 0.000 0.000 0.000 0.000 0.000 1.793 1.149 1.787 1.074 1.047 0.809 2 8.27 0.29 -0.61 0.54 -1.58 0.27
785 0.000 0.000 0.000 0.000 0.000 0.000 1.004 0.633 0.837 0.514 0.605 0.467 2 8.08 0.31 -0.56 0.50 -1.71 0.27
786 0.000 0.000 0.000 0.000 0.000 0.000 0.557 0.383 0.666 0.455 0.673 0.523 2 7.99 0.31 -0.59 0.39 -1.50 0.32
787 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.922 0.594 0.686 1.687 1.207 2 8.23 0.27 -0.95 0.48 -1.34 0.27
788 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.922 0.594 0.686 1.687 1.207 2 8.28 0.29 -0.94 0.49 -1.32 0.31
789 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.922 0.594 0.686 1.521 1.127 2 8.22 0.32 -1.02 0.46 -1.48 0.30
790 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.583 12.532 2 8.60 0.22 -1.14 0.52 -1.55 0.21
791 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.175 11.142 2 8.61 0.22 -1.06 0.55 -1.60 0.27
792 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 2.990 9.668 2 8.51 0.27 -1.31 0.46 -1.48 0.32
