#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
609 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.54 0.26 -1.12 0.42 -1.43 0.27
610 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.499 1.384 2 8.31 0.29 -0.84 0.47 -1.45 0.29
611 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.29 0.31 -0.83 0.54 -1.43 0.28
612 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.33 0.31 -0.72 0.44 -1.54 0.29
613 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.956 1.677 2 8.32 0.28 -0.67 0.55 -1.44 0.31
614 0.000 0.000 0.000 0.000 0.000 0.000 1.030 2.151 0.649 1.846 1.307 2.704 2 8.48 0.30 -0.92 0.36 -1.44 0.26
615 0.000 0.000 0.000 0.000 0.000 0.000 1.030 2.151 0.649 1.846 1.307 2.704 2 8.41 0.27 -0.83 0.56 -1.33 0.20
616 0.000 0.000 0.000 0.000 0.000 0.000 1.504 1.706 1.066 1.258 0.634 0.921 2 8.24 0.32 -0.68 0.46 -1.59 0.25
617 0.000 0.000 0.000 0.000 0.000 0.000 1.504 1.706 1.066 1.258 0.719 1.113 2 8.39 0.26 -0.74 0.46 -1.51 0.30
618 0.000 0.000 0.000 0.000 0.000 0.000 0.403 0.460 0.567 0.278 0.375 0.442 2 7.99 0.33 -0.63 0.38 -1.43 0.28
619 0.000 0.000 0.000 0.000 0.000 0.000 0.866 0.641 1.555 1.076 0.548 0.696 2 8.16 0.33 -0.39 0.41 -1.46 0.28
620 0.000 0.000 0.000 0.000 0.000 0.000 0.619 76345661841.681 1.760 3.938 1.008 2.506 2 8.12 0.43 -0.57 0.47 -1.69 0.02
621 0.000 0.000 0.000 0.000 0.000 0.000 1.132 0.587 0.590 0.309 0.309 0.249 2 7.90 0.31 -0.46 0.44 -1.84 0.18
622 0.000 0.000 0.000 0.000 0.000 0.000 1.048 0.583 1.115 0.610 0.256 0.348 2 7.98 0.37 -0.34 0.31 -1.57 0.27
623 0.000 0.000 0.000 0.000 0.000 0.000 0.077 0.080 1.883 1.974 0.252 0.413 2 8.06 0.36 -0.32 0.28 -1.03 0.17
624 0.000 0.000 0.000 0.000 0.000 0.000 0.231 33.902 1.283 0.373 0.136 0.177 2 8.25 0.41 -0.17 0.25 -1.88 0.10
625 0.000 0.000 0.000 0.000 0.000 0.000 0.055 0.012 2.037 0.504 0.330 0.135 2 7.99 0.22 -0.19 0.22 -0.94 0.11
626 0.000 0.000 0.000 0.000 0.000 0.000 0.464 0.243 1.951 0.661 0.314 0.147 2 8.12 0.30 -0.19 0.24 -1.38 0.22
627 0.000 0.000 0.000 0.000 0.000 0.000 0.855 0.424 1.550 0.690 0.255 0.230 2 8.12 0.35 -0.26 0.27 -1.56 0.26
628 0.000 0.000 0.000 0.000 0.000 0.000 0.717 0.291 1.496 0.483 0.229 0.194 2 8.13 0.33 -0.26 0.25 -1.59 0.18
629 0.000 0.000 0.000 0.000 0.000 0.000 0.025 0.005 0.973 0.274 0.158 0.131 2 7.71 0.27 -0.18 0.24 -0.89 0.10
630 0.000 0.000 0.000 0.000 0.000 0.000 -0.545 4.172 -1.996 1.189 -0.198 0.374 3 8.67 0.12 -0.73 0.37 -1.88 0.21
631 0.000 0.000 0.000 0.000 0.000 0.000 0.693 0.382 1.179 0.555 0.399 0.417 2 7.93 0.32 -0.26 0.24 -1.51 0.30
632 0.000 0.000 0.000 0.000 0.000 0.000 -0.005 0.003 -0.972 0.625 -0.355 0.398 3 8.59 0.09 -0.90 0.38 -1.70 0.10
633 0.000 0.000 0.000 0.000 0.000 0.000 2.555 1.043 1.859 0.817 0.391 0.397 2 8.24 0.25 -0.22 0.23 -1.84 0.16
634 0.000 0.000 0.000 0.000 0.000 0.000 2.257 2.846 1.541 2.020 0.582 0.901 2 8.28 0.33 -0.45 0.39 -1.73 0.33
635 0.000 0.000 0.000 0.000 0.000 0.000 1.449 73.800 0.860 0.455 0.305 0.513 2 8.33 0.39 -0.54 0.45 -1.91 0.07
636 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 8.07 0.36 -0.64 0.45 -1.55 0.32
637 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 8.04 0.32 -0.56 0.38 -1.58 0.26
638 0.000 0.000 0.000 0.000 0.000 0.000 0.726 0.577 0.648 0.535 0.334 0.565 2 8.01 0.35 -0.60 0.43 -1.56 0.34
639 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.54 0.26 -0.81 0.50 -1.49 0.26
640 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.50 0.30 -0.83 0.41 -1.53 0.29
641 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.55 0.25 -0.98 0.54 -1.48 0.25
642 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.53 0.27 -0.77 0.47 -1.49 0.29
643 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.57 0.22 -0.89 0.60 -1.35 0.12
644 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.57 0.21 -0.99 0.47 -1.38 0.08
645 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.54 0.22 -0.93 0.53 -1.33 0.09
646 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.52 0.26 -0.95 0.54 -1.37 0.14
647 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.57 0.23 -1.10 0.56 -1.37 0.12
648 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.51 0.26 -0.86 0.57 -1.40 0.20
649 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.54 0.23 -0.96 0.54 -1.34 0.10
650 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.54 0.25 -1.03 0.57 -1.36 0.09
651 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.45 0.30 -1.30 0.46 -1.41 0.27
652 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.34 0.35 -1.03 0.56 -1.45 0.23
653 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.31 0.36 -1.13 0.55 -1.45 0.31
654 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.45 0.27 -1.09 0.52 -1.42 0.24
655 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.45 0.31 -1.36 0.52 -1.40 0.23
656 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.43 0.32 -1.29 0.44 -1.49 0.24
657 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.39 0.34 -1.22 0.50 -1.35 0.27
658 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.41 0.31 -1.05 0.45 -1.40 0.36
659 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.41 0.32 -1.34 0.47 -1.37 0.18
660 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.31 0.32 -0.88 0.52 -1.49 0.32
661 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.24 0.35 -0.77 0.47 -1.52 0.29
662 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.27 0.34 -0.73 0.49 -1.54 0.30
663 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.34 0.34 -1.06 0.54 -1.50 0.28
664 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.956 1.677 2 8.32 0.33 -0.90 0.43 -1.57 0.33
665 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 0.944 1.637 2 8.30 0.31 -0.99 0.58 -1.57 0.32
666 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 0.944 1.637 2 8.34 0.31 -1.00 0.47 -1.53 0.36
667 0.000 0.000 0.000 0.000 0.000 0.000 0.890 0.529 1.162 0.631 0.639 0.769 2 8.19 0.31 -0.60 0.36 -1.48 0.24
668 0.000 0.000 0.000 0.000 0.000 0.000 1.622 1.029 0.703 0.484 0.594 0.753 2 8.14 0.31 -0.64 0.44 -1.61 0.22
669 0.000 0.000 0.000 0.000 0.000 0.000 2.016 0.949 1.241 0.689 0.426 0.515 2 8.16 0.30 -0.55 0.44 -1.82 0.22
670 0.000 0.000 0.000 0.000 0.000 0.000 2.650 2.537 4.124 3.900 1.192 1.347 2 8.57 0.24 -0.38 0.41 -1.35 0.26
671 0.000 0.000 0.000 0.000 0.000 0.000 0.859 0.492 0.874 0.481 0.325 0.272 2 7.99 0.33 -0.44 0.28 -1.70 0.24
672 0.000 0.000 0.000 0.000 0.000 0.000 1.927 0.876 1.830 0.818 0.423 0.335 2 8.23 0.30 -0.34 0.34 -1.68 0.26
673 0.000 0.000 0.000 0.000 0.000 0.000 0.990 0.401 1.587 0.554 0.191 0.251 2 8.14 0.32 -0.22 0.26 -1.64 0.14
674 0.000 0.000 0.000 0.000 0.000 0.000 0.768 0.411 1.173 0.581 0.262 0.201 2 8.03 0.32 -0.36 0.30 -1.58 0.23
675 0.000 0.000 0.000 0.000 0.000 0.000 0.649 0.272 1.571 0.526 0.238 0.111 2 8.14 0.31 -0.28 0.28 -1.51 0.23
676 0.000 0.000 0.000 0.000 0.000 0.000 1.975 0.670 1.682 0.558 0.250 0.116 2 8.14 0.27 -0.22 0.26 -1.91 0.13
677 0.000 0.000 0.000 0.000 0.000 0.000 0.513 0.223 1.104 0.381 0.164 0.141 2 8.06 0.34 -0.33 0.31 -1.51 0.24
678 0.000 0.000 0.000 0.000 0.000 0.000 1.738 1.767 3.147 1.575 0.421 0.391 2 8.42 0.23 -0.29 0.31 -1.47 0.30
679 0.000 0.000 0.000 0.000 0.000 0.000 0.437 0.283 2.060 0.734 0.245 0.212 2 8.21 0.30 -0.33 0.33 -1.39 0.25
680 0.000 0.000 0.000 0.000 0.000 0.000 0.706 0.299 1.382 0.489 0.273 0.276 2 8.17 0.32 -0.35 0.37 -1.58 0.22
681 0.000 0.000 0.000 0.000 0.000 0.000 -4.537 17.034 -4.605 17.245 -1.267 4.893 3 8.85 0.09 -0.86 0.37 -1.44 0.24
682 0.000 0.000 0.000 0.000 0.000 0.000 0.285 501189.318 2.192 1.215 0.567 0.616 2 8.09 0.45 -0.32 0.39 -1.70 0.03
683 0.000 0.000 0.000 0.000 0.000 0.000 -2.483 4.706 -2.847 5.388 -0.597 1.255 3 8.81 0.13 -0.90 0.36 -1.49 0.27
684 0.000 0.000 0.000 0.000 0.000 0.000 2.257 2.846 1.541 2.020 0.582 0.901 2 8.34 0.31 -0.55 0.43 -1.65 0.27
685 0.000 0.000 0.000 0.000 0.000 0.000 1.687 284.952 1.158 0.786 0.489 0.532 2 8.30 0.41 -0.41 0.31 -1.86 0.06
686 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 3.612 10.919 2 8.53 0.29 -0.53 0.35 -1.27 0.10
687 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 13.054 33.639 2 8.56 0.20 -0.75 0.45 -1.34 0.04
688 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.974 13.879 2 8.60 0.19 -1.27 0.52 -1.42 0.18
689 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.53 0.30 -0.86 0.48 -1.50 0.31
690 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.56 0.29 -0.78 0.54 -1.54 0.27
691 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.48 0.31 -0.81 0.57 -1.45 0.30
692 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 1.494 5.476 2 8.56 0.28 -1.05 0.44 -1.48 0.28
693 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 6.095 27.234 2 8.51 0.25 -0.96 0.49 -1.40 0.15
694 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 6.095 27.234 2 8.52 0.27 -1.14 0.41 -1.44 0.21
695 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.56 0.23 -0.95 0.51 -1.35 0.10
696 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.56 0.23 -0.92 0.46 -1.35 0.14
697 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.56 0.22 -1.04 0.49 -1.38 0.08
698 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 5.367 24.436 2 8.55 0.23 -1.17 0.52 -1.37 0.06
699 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 2.655 12.865 2 8.58 0.22 -0.84 0.53 -1.37 0.22
700 0.000 0.000 0.000 0.000 0.000 0.000 2.027 9.663 2.114 10.862 2.655 12.865 2 8.56 0.22 -0.76 0.56 -1.32 0.18
701 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.30 -1.10 0.47 -1.42 0.25
702 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.39 0.34 -1.22 0.51 -1.43 0.28
703 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.48 0.29 -1.18 0.47 -1.43 0.26
704 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.38 0.33 -1.15 0.64 -1.35 0.25
705 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.27 -1.30 0.51 -1.42 0.27
706 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.47 0.30 -1.16 0.46 -1.45 0.22
707 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.48 0.32 -1.23 0.46 -1.42 0.29
708 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.40 0.32 -1.33 0.58 -1.45 0.22
709 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.35 0.34 -1.34 0.45 -1.37 0.19
710 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.385 2.356 2 8.42 0.30 -1.02 0.49 -1.33 0.26
711 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.33 0.33 -0.92 0.45 -1.56 0.31
712 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.38 0.27 -0.95 0.51 -1.46 0.34
713 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.24 0.31 -0.76 0.47 -1.36 0.35
714 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.133 1.837 2 8.28 0.33 -0.82 0.49 -1.51 0.28
715 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 1.118 1.790 2 8.40 0.32 -1.25 0.46 -1.54 0.24
716 0.000 0.000 0.000 0.000 0.000 0.000 1.827 2.760 0.404 0.716 2.056 3.100 2 8.43 0.30 -1.24 0.57 -1.43 0.18
717 0.000 0.000 0.000 0.000 0.000 0.000 0.890 0.529 1.162 0.631 1.229 0.798 2 8.23 0.26 -0.75 0.39 -1.24 0.21
718 0.000 0.000 0.000 0.000 0.000 0.000 6.214 7.257 2.327 2.867 2.570 3.242 2 8.62 0.20 -0.84 0.56 -1.52 0.20
719 0.000 0.000 0.000 0.000 0.000 0.000 2.016 0.949 1.241 0.689 0.690 0.587 2 8.15 0.32 -0.46 0.32 -1.70 0.27
720 0.000 0.000 0.000 0.000 0.000 0.000 0.247 0.218 0.865 0.471 0.453 0.394 2 8.00 0.30 -0.72 0.52 -1.24 0.19
721 0.000 0.000 0.000 0.000 0.000 0.000 0.576 0.375 1.228 0.605 0.349 0.282 2 8.04 0.33 -0.38 0.37 -1.49 0.20
722 0.000 0.000 0.000 0.000 0.000 0.000 0.848 0.407 1.638 0.656 0.501 0.331 2 8.13 0.30 -0.30 0.24 -1.44 0.26
723 0.000 0.000 0.000 0.000 0.000 0.000 0.141 0.020 0.863 0.167 0.279 0.158 2 7.81 0.31 -0.27 0.21 -1.21 0.17
724 0.000 0.000 0.000 0.000 0.000 0.000 1.489 0.598 2.074 0.727 0.388 0.266 2 8.27 0.29 -0.25 0.26 -1.62 0.22
725 0.000 0.000 0.000 0.000 0.000 0.000 0.361 0.245 1.647 0.571 0.294 0.200 2 8.09 0.29 -0.30 0.31 -1.26 0.26
726 0.000 0.000 0.000 0.000 0.000 0.000 7.993 11.917 15.615 23.044 1.902 2.877 2 8.55 0.22 -0.45 0.41 -1.36 0.22
727 0.000 0.000 0.000 0.000 0.000 0.000 1.156 0.681 2.521 1.332 0.675 0.443 2 8.34 0.23 -0.38 0.31 -1.40 0.29
728 0.000 0.000 0.000 0.000 0.000 0.000 1.127 0.487 2.179 0.798 0.309 0.139 2 8.23 0.30 -0.22 0.24 -1.55 0.24
729 0.000 0.000 0.000 0.000 0.000 0.000 0.780 0.373 1.779 0.723 0.326 0.156 2 8.12 0.33 -0.22 0.26 -1.54 0.22
730 0.000 0.000 0.000 0.000 0.000 0.000 0.317 526508.255 2.431 1.171 0.433 0.331 2 8.09 0.46 -0.28 0.28 -1.68 0.01
731 0.000 0.000 0.000 0.000 0.000 0.000 0.537 0.480 2.191 0.852 0.429 0.440 2 8.16 0.30 -0.26 0.27 -1.46 0.21
732 0.000 0.000 0.000 0.000 0.000 0.000 1.502 1.073 1.782 1.260 0.856 0.700 2 8.26 0.32 -0.55 0.57 -1.48 0.28
733 0.000 0.000 0.000 0.000 0.000 0.000 0.808 0.546 1.449 0.911 0.266 0.297 2 8.13 0.34 -0.34 0.28 -1.53 0.25
734 0.000 0.000 0.000 0.000 0.000 0.000 2.484 3.509 7.281 9.161 1.202 1.877 2 8.59 0.19 -0.34 0.41 -1.34 0.25
735 0.000 0.000 0.000 0.000 0.000 0.000 1.687 284.952 1.158 0.786 1.346 0.998 2 8.36 0.38 -0.68 0.42 -1.90 0.07
736 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 12.670 32.878 2 8.57 0.20 -0.85 0.52 -1.33 0.06
737 0.000 0.000 0.000 0.000 0.000 0.000 1.707 4.342 9.464 24.932 13.054 33.639 2 8.56 0.20 -0.85 0.45 -1.34 0.06
738 0.000 0.000 0.000 0.000 0.000 0.000 0.729 0.922 0.594 0.686 1.687 1.207 2 8.35 0.27 -1.15 0.50 -1.17 0.18
739 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.583 12.532 2 8.53 0.26 -1.28 0.48 -1.41 0.15
740 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.583 12.532 2 8.50 0.27 -1.11 0.47 -1.45 0.20
741 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.175 11.142 2 8.56 0.24 -1.06 0.52 -1.40 0.15
742 0.000 0.000 0.000 0.000 0.000 0.000 2.431 8.695 0.865 3.497 3.175 11.142 2 8.56 0.22 -1.25 0.52 -1.46 0.19
743 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.43 0.34 -1.25 0.49 -1.45 0.28
744 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.50 0.29 -1.09 0.54 -1.42 0.14
745 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.788 5.956 2 8.48 0.30 -1.18 0.38 -1.42 0.20
746 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.575 5.423 2 8.42 0.34 -1.20 0.54 -1.44 0.25
747 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 1.575 5.423 2 8.51 0.27 -1.08 0.50 -1.45 0.29
748 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.38 0.36 -0.92 0.51 -1.53 0.37
749 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.44 0.31 -0.84 0.52 -1.48 0.28
750 0.000 0.000 0.000 0.000 0.000 0.000 1.479 5.201 0.269 1.731 0.779 2.978 2 8.50 0.27 -1.01 0.60 -1.60 0.25
751 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.51 0.29 -1.35 0.46 -1.39 0.25
752 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.43 0.30 -1.19 0.46 -1.41 0.23
753 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.46 0.28 -1.15 0.44 -1.50 0.32
754 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.43 0.31 -1.28 0.48 -1.41 0.26
755 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.50 0.28 -1.35 0.40 -1.46 0.21
756 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.41 0.32 -1.25 0.58 -1.40 0.26
757 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 1.148 4.488 2 8.38 0.33 -1.16 0.59 -1.44 0.32
758 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.40 0.32 -1.34 0.46 -1.37 0.19
759 0.000 0.000 0.000 0.000 0.000 0.000 0.986 3.709 0.201 1.227 2.618 9.413 2 8.44 0.31 -1.29 0.52 -1.43 0.21
760 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.385 2.356 2 8.34 0.30 -0.93 0.49 -1.46 0.32
761 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.814 1.454 2 8.32 0.32 -0.88 0.44 -1.41 0.31
762 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.853 1.361 2 8.34 0.33 -0.77 0.39 -1.57 0.31
763 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 0.853 1.361 2 8.28 0.32 -0.81 0.55 -1.52 0.36
764 0.000 0.000 0.000 0.000 0.000 0.000 1.378 2.245 0.500 1.131 1.133 1.837 2 8.31 0.34 -1.07 0.48 -1.51 0.33
765 0.000 0.000 0.000 0.000 0.000 0.000 1.388 1.652 0.780 1.056 0.702 0.918 2 8.17 0.31 -0.57 0.43 -1.53 0.33
766 0.000 0.000 0.000 0.000 0.000 0.000 1.388 1.652 0.780 1.056 1.290 1.541 2 8.33 0.34 -0.90 0.48 -1.51 0.32
767 0.000 0.000 0.000 0.000 0.000 0.000 1.301 1.196 0.741 0.750 1.430 1.374 2 8.37 0.30 -1.00 0.46 -1.31 0.22
768 0.000 0.000 0.000 0.000 0.000 0.000 3.006 2.786 1.039 1.073 1.643 1.703 2 8.38 0.29 -0.84 0.48 -1.60 0.25
769 0.000 0.000 0.000 0.000 0.000 0.000 1.225 0.552 0.877 0.407 0.431 0.363 2 8.00 0.30 -0.44 0.33 -1.64 0.29
770 0.000 0.000 0.000 0.000 0.000 0.000 0.869 0.307 0.854 0.289 0.340 0.271 2 7.99 0.33 -0.38 0.26 -1.70 0.21
771 0.000 0.000 0.000 0.000 0.000 0.000 1.128 0.515 1.813 0.599 0.605 0.486 2 8.12 0.29 -0.33 0.24 -1.59 0.25
772 0.000 0.000 0.000 0.000 0.000 0.000 0.753 0.428 1.639 0.784 0.530 0.380 2 8.16 0.30 -0.34 0.42 -1.41 0.24
773 0.000 0.000 0.000 0.000 0.000 0.000 0.728 0.399 2.226 0.924 0.619 0.421 2 8.13 0.29 -0.31 0.24 -1.37 0.25
774 0.000 0.000 0.000 0.000 0.000 0.000 1.421 0.427 1.626 0.423 0.257 0.166 2 8.13 0.31 -0.19 0.20 -1.76 0.17
775 0.000 0.000 0.000 0.000 0.000 0.000 0.618 0.225 1.922 0.454 0.267 0.171 2 8.16 0.28 -0.21 0.24 -1.44 0.18
776 0.000 0.000 0.000 0.000 0.000 0.000 0.880 0.321 1.963 0.585 0.266 0.191 2 8.15 0.36 -0.23 0.27 -1.65 0.22
777 0.000 0.000 0.000 0.000 0.000 0.000 0.965 0.396 1.822 0.637 0.441 0.233 2 8.11 0.31 -0.21 0.20 -1.55 0.17
778 0.000 0.000 0.000 0.000 0.000 0.000 0.728 0.359 2.917 1.172 0.440 0.212 2 8.26 0.27 -0.32 0.30 -1.29 0.19
779 0.000 0.000 0.000 0.000 0.000 0.000 -123.460 7259.863 -126.766 7454.239 -22.285 1310.517 3 8.79 0.06 -0.89 0.37 -1.38 0.00
780 0.000 0.000 0.000 0.000 0.000 0.000 0.648 0.317 1.554 0.515 0.289 0.197 2 8.06 0.33 -0.22 0.29 -1.50 0.26
781 0.000 0.000 0.000 0.000 0.000 0.000 0.613 16.219 1.737 0.616 0.527 0.306 2 8.47 0.36 -0.30 0.22 -1.91 0.15
782 0.000 0.000 0.000 0.000 0.000 0.000 3.645 5.557 5.205 7.842 2.078 3.266 2 8.59 0.20 -0.51 0.46 -1.35 0.28
783 0.000 0.000 0.000 0.000 0.000 0.000 8.090 14.117 9.714 16.807 5.108 9.114 2 8.53 0.24 -0.56 0.37 -1.37 0.16
784 0.000 0.000 0.000 0.000 0.000 0.000 1.793 1.149 1.787 1.074 1.047 0.809 2 8.36 0.25 -0.65 0.49 -1.41 0.29
